sales_order_id,customer_id,customer_level,order_created_at,promised_delivery_at,order_status,currency,order_amount,gross_profit,penalty_cost,sales_region,line_count,updated_at
SO-202506-001863,CUS-0078,B,2025-06-29T15:27:00+08:00,2025-07-02T15:27:00+08:00,delivered,CNY,6734264.68,2551672.02,121216.76,武汉,4,2025-08-02T15:27:00+08:00
SO-202602-001864,CUS-0084,C,2026-02-18T10:06:00+08:00,2026-02-24T10:06:00+08:00,delivered,CNY,5952734.11,2838370.91,47621.87,合肥,4,2026-03-17T10:06:00+08:00
SO-202506-001865,CUS-0038,C,2025-06-17T06:42:00+08:00,2025-06-21T18:42:00+08:00,shipped,CNY,3366548.6,1272084.49,26932.39,宁波,3,2025-07-27T06:42:00+08:00
SO-202509-001866,CUS-0065,A,2025-09-22T15:41:00+08:00,2025-09-24T15:41:00+08:00,confirmed,CNY,2827315.62,661666.3,98956.05,宁波,3,2025-09-26T15:41:00+08:00
SO-202511-001867,CUS-0050,B,2025-11-29T22:08:00+08:00,2025-12-03T22:08:00+08:00,delivered,CNY,1854051.24,760567.16,33372.92,上海,2,2025-12-27T22:08:00+08:00
SO-202507-001868,CUS-0059,C,2025-07-02T01:21:00+08:00,2025-07-07T01:21:00+08:00,confirmed,CNY,25940.01,10229.89,207.52,天津,1,2025-07-25T01:21:00+08:00
SO-202601-001869,CUS-0086,B,2026-01-02T01:42:00+08:00,2026-01-06T01:42:00+08:00,delivered,CNY,448520.21,166251.21,8073.36,青岛,1,2026-01-14T01:42:00+08:00
SO-202603-001870,CUS-0015,C,2026-03-08T16:22:00+08:00,2026-03-14T16:22:00+08:00,shipped,CNY,1852913.02,434071.62,14823.3,上海,4,2026-04-15T16:22:00+08:00
SO-202605-001871,CUS-0064,C,2026-05-26T14:52:00+08:00,2026-05-31T02:52:00+08:00,shipped,CNY,746459.85,249675.45,5971.68,东莞,2,2026-05-27T14:52:00+08:00
SO-202603-001872,CUS-0018,B,2026-03-14T06:40:00+08:00,2026-03-18T06:40:00+08:00,delivered,CNY,7735142.7,3171847.3,139232.57,宁波,4,2026-03-18T06:40:00+08:00
SO-202512-001873,CUS-0031,C,2025-12-21T01:52:00+08:00,2025-12-25T13:52:00+08:00,at_risk,CNY,2711556.76,1046674.0,21692.45,青岛,4,2026-01-14T01:52:00+08:00
SO-202603-001874,CUS-0099,B,2026-03-18T23:19:00+08:00,2026-03-21T11:19:00+08:00,delivered,CNY,2680632.86,1018658.7,48251.39,武汉,5,2026-04-02T23:19:00+08:00
SO-202602-001875,CUS-0060,B,2026-02-20T16:15:00+08:00,2026-02-24T04:15:00+08:00,confirmed,CNY,3356561.9,644124.62,60418.11,上海,4,2026-03-10T16:15:00+08:00
SO-202512-001876,CUS-0094,C,2025-12-18T17:17:00+08:00,2025-12-24T05:17:00+08:00,delivered,CNY,1710214.64,625622.06,13681.72,宁波,5,2026-01-17T17:17:00+08:00
SO-202605-001877,CUS-0109,C,2026-05-01T17:22:00+08:00,2026-05-06T17:22:00+08:00,delivered,CNY,5706546.08,2254824.18,45652.37,东莞,2,2026-05-31T17:22:00+08:00
SO-202508-001878,CUS-0055,C,2025-08-28T12:59:00+08:00,2025-09-02T00:59:00+08:00,at_risk,CNY,10944826.27,4834720.44,87558.61,上海,3,2025-09-25T12:59:00+08:00
SO-202509-001879,CUS-0054,C,2025-09-19T03:00:00+08:00,2025-09-24T15:00:00+08:00,delivered,CNY,6989994.85,2869531.4,55919.96,青岛,5,2025-10-11T03:00:00+08:00
SO-202508-001880,CUS-0106,A,2025-08-08T06:51:00+08:00,2025-08-09T18:51:00+08:00,confirmed,CNY,258449.66,89038.17,9045.74,天津,3,2025-08-25T06:51:00+08:00
SO-202506-001881,CUS-0091,A,2025-06-22T10:48:00+08:00,2025-06-24T22:48:00+08:00,delivered,CNY,4897290.0,1560497.28,171405.15,上海,4,2025-07-23T10:48:00+08:00
SO-202603-001882,CUS-0047,B,2026-03-26T16:22:00+08:00,2026-03-29T16:22:00+08:00,confirmed,CNY,11885193.44,4743400.66,213933.48,东莞,5,2026-04-05T16:22:00+08:00
SO-202507-001883,CUS-0119,B,2025-07-21T08:40:00+08:00,2025-07-26T08:40:00+08:00,delivered,CNY,8019685.73,3081487.84,144354.34,苏州,5,2025-08-28T08:40:00+08:00
SO-202605-001884,CUS-0112,C,2026-05-08T18:56:00+08:00,2026-05-14T18:56:00+08:00,overdue,CNY,1407187.88,601196.68,11257.5,宁波,4,2026-05-21T18:56:00+08:00
SO-202508-001885,CUS-0003,A,2025-08-07T03:37:00+08:00,2025-08-11T03:37:00+08:00,shipped,CNY,3490264.67,1118436.34,122159.26,杭州,5,2025-09-16T03:37:00+08:00
SO-202603-001886,CUS-0046,B,2026-03-04T14:15:00+08:00,2026-03-08T02:15:00+08:00,confirmed,CNY,8553727.79,3152199.36,153967.1,青岛,4,2026-04-18T14:15:00+08:00
SO-202602-001887,CUS-0068,A,2026-02-16T10:07:00+08:00,2026-02-18T22:07:00+08:00,confirmed,CNY,530222.17,149859.35,18557.78,成都,2,2026-03-23T10:07:00+08:00
SO-202601-001888,CUS-0059,C,2026-01-26T04:57:00+08:00,2026-02-01T04:57:00+08:00,delivered,CNY,342495.11,88075.28,2739.96,天津,1,2026-02-24T04:57:00+08:00
SO-202601-001889,CUS-0107,B,2026-01-30T12:18:00+08:00,2026-02-02T12:18:00+08:00,delivered,CNY,1242827.31,500106.41,22370.89,成都,3,2026-03-15T12:18:00+08:00
SO-202604-001890,CUS-0068,A,2026-04-12T20:36:00+08:00,2026-04-16T20:36:00+08:00,delivered,CNY,1814717.53,610713.61,63515.11,成都,4,2026-05-26T20:36:00+08:00
SO-202601-001891,CUS-0075,C,2026-01-31T03:21:00+08:00,2026-02-05T15:21:00+08:00,overdue,CNY,706363.46,317683.0,5650.91,成都,2,2026-02-02T03:21:00+08:00
SO-202601-001892,CUS-0088,A,2026-01-16T20:02:00+08:00,2026-01-18T08:02:00+08:00,confirmed,CNY,9090085.75,3218015.87,318153.0,武汉,5,2026-02-01T20:02:00+08:00
SO-202603-001893,CUS-0018,B,2026-03-18T02:36:00+08:00,2026-03-22T02:36:00+08:00,confirmed,CNY,7245662.91,2938865.97,130421.93,宁波,4,2026-04-08T02:36:00+08:00
SO-202601-001894,CUS-0064,C,2026-01-14T04:12:00+08:00,2026-01-19T04:12:00+08:00,delivered,CNY,1004295.25,336625.1,8034.36,东莞,2,2026-01-26T04:12:00+08:00
SO-202511-001895,CUS-0030,B,2025-11-08T03:15:00+08:00,2025-11-10T15:15:00+08:00,delivered,CNY,1925806.7,566198.96,34664.52,上海,1,2025-11-21T03:15:00+08:00
SO-202509-001896,CUS-0042,A,2025-09-05T19:51:00+08:00,2025-09-09T19:51:00+08:00,at_risk,CNY,2482765.3,845947.1,86896.79,东莞,2,2025-10-07T19:51:00+08:00
SO-202605-001897,CUS-0074,C,2026-05-01T08:25:00+08:00,2026-05-06T08:25:00+08:00,shipped,CNY,8563085.7,3949342.55,68504.69,苏州,4,2026-05-12T08:25:00+08:00
SO-202603-001898,CUS-0074,C,2026-03-27T14:05:00+08:00,2026-04-01T02:05:00+08:00,overdue,CNY,2403825.31,1116007.54,19230.6,苏州,2,2026-04-13T14:05:00+08:00
SO-202603-001899,CUS-0019,B,2026-03-16T14:37:00+08:00,2026-03-19T14:37:00+08:00,delivered,CNY,955629.18,292832.61,17201.33,合肥,2,2026-03-24T14:37:00+08:00
SO-202510-001900,CUS-0117,C,2025-10-09T16:52:00+08:00,2025-10-15T04:52:00+08:00,overdue,CNY,5124638.98,2026912.98,40997.11,苏州,5,2025-11-09T16:52:00+08:00
SO-202606-001901,CUS-0051,C,2026-06-06T08:54:00+08:00,2026-06-11T20:54:00+08:00,confirmed,CNY,723951.11,347937.83,5791.61,武汉,2,2026-06-15T08:00:00+08:00
SO-202512-001902,CUS-0030,B,2025-12-16T13:29:00+08:00,2025-12-20T01:29:00+08:00,delivered,CNY,5322014.69,2139566.42,95796.26,上海,4,2026-01-01T13:29:00+08:00
SO-202604-001903,CUS-0014,C,2026-04-11T01:35:00+08:00,2026-04-16T13:35:00+08:00,shipped,CNY,1753065.62,444444.02,14024.52,东莞,1,2026-05-17T01:35:00+08:00
SO-202508-001904,CUS-0046,B,2025-08-04T01:43:00+08:00,2025-08-06T13:43:00+08:00,delivered,CNY,11100224.02,4443332.53,199804.03,青岛,5,2025-08-25T01:43:00+08:00
SO-202507-001905,CUS-0031,C,2025-07-19T10:18:00+08:00,2025-07-23T22:18:00+08:00,cancelled,CNY,6371071.74,2777995.71,50968.57,青岛,2,2025-08-28T10:18:00+08:00
SO-202601-001906,CUS-0005,A,2026-01-24T10:45:00+08:00,2026-01-27T10:45:00+08:00,at_risk,CNY,139457.39,55343.91,4881.01,青岛,1,2026-01-28T10:45:00+08:00
SO-202511-001907,CUS-0013,B,2025-11-21T00:07:00+08:00,2025-11-24T12:07:00+08:00,at_risk,CNY,9533809.75,3848437.23,171608.58,成都,5,2025-12-23T00:07:00+08:00
SO-202507-001908,CUS-0018,B,2025-07-08T14:24:00+08:00,2025-07-11T02:24:00+08:00,shipped,CNY,2642152.62,759100.3,47558.75,宁波,5,2025-07-28T14:24:00+08:00
SO-202510-001909,CUS-0019,B,2025-10-05T00:11:00+08:00,2025-10-07T12:11:00+08:00,delivered,CNY,5825439.95,2040811.37,104857.92,合肥,2,2025-10-08T00:11:00+08:00
SO-202601-001910,CUS-0062,B,2026-01-03T21:19:00+08:00,2026-01-06T09:19:00+08:00,confirmed,CNY,2720234.92,713445.04,48964.23,苏州,1,2026-01-28T21:19:00+08:00
SO-202512-001911,CUS-0034,A,2025-12-08T16:58:00+08:00,2025-12-10T16:58:00+08:00,delivered,CNY,4176416.91,1259327.91,146174.59,天津,3,2025-12-15T16:58:00+08:00
SO-202509-001912,CUS-0104,C,2025-09-12T11:26:00+08:00,2025-09-19T11:26:00+08:00,delivered,CNY,904796.74,384154.65,7238.37,武汉,3,2025-10-19T11:26:00+08:00
SO-202601-001913,CUS-0043,C,2026-01-13T17:14:00+08:00,2026-01-19T17:14:00+08:00,delivered,CNY,3214076.49,595789.51,25712.61,武汉,2,2026-01-29T17:14:00+08:00
SO-202508-001914,CUS-0119,B,2025-08-03T22:09:00+08:00,2025-08-07T10:09:00+08:00,at_risk,CNY,6886316.02,2769795.46,123953.69,苏州,5,2025-08-06T22:09:00+08:00
SO-202605-001915,CUS-0078,B,2026-05-31T10:37:00+08:00,2026-06-02T22:37:00+08:00,shipped,CNY,770934.32,247615.55,13876.82,武汉,2,2026-06-15T08:00:00+08:00
SO-202605-001916,CUS-0060,B,2026-05-11T17:27:00+08:00,2026-05-15T05:27:00+08:00,delivered,CNY,1216057.92,392721.77,21889.04,上海,4,2026-06-15T08:00:00+08:00
SO-202512-001917,CUS-0090,B,2025-12-15T12:22:00+08:00,2025-12-19T12:22:00+08:00,shipped,CNY,426465.92,152716.72,7676.39,天津,2,2026-01-20T12:22:00+08:00
SO-202511-001918,CUS-0030,B,2025-11-04T10:30:00+08:00,2025-11-06T22:30:00+08:00,delivered,CNY,986316.01,258047.65,17753.69,上海,1,2025-12-05T10:30:00+08:00
SO-202507-001919,CUS-0072,B,2025-07-19T02:23:00+08:00,2025-07-21T14:23:00+08:00,cancelled,CNY,536289.12,152011.25,9653.2,天津,2,2025-08-30T02:23:00+08:00
SO-202509-001920,CUS-0080,B,2025-09-22T14:21:00+08:00,2025-09-25T02:21:00+08:00,confirmed,CNY,1900408.96,696086.59,34207.36,武汉,4,2025-10-10T14:21:00+08:00
SO-202508-001921,CUS-0101,C,2025-08-21T06:26:00+08:00,2025-08-27T06:26:00+08:00,confirmed,CNY,1151660.65,269403.08,9213.29,武汉,1,2025-08-24T06:26:00+08:00
SO-202508-001922,CUS-0079,C,2025-08-17T16:20:00+08:00,2025-08-23T04:20:00+08:00,delivered,CNY,45923.05,17492.77,367.38,东莞,1,2025-08-23T16:20:00+08:00
SO-202605-001923,CUS-0096,C,2026-05-26T01:12:00+08:00,2026-05-31T01:12:00+08:00,delivered,CNY,274925.38,98408.18,2199.4,苏州,1,2026-06-06T01:12:00+08:00
SO-202509-001924,CUS-0045,B,2025-09-03T09:24:00+08:00,2025-09-07T09:24:00+08:00,shipped,CNY,536781.52,179648.32,9662.07,成都,1,2025-09-16T09:24:00+08:00
SO-202605-001925,CUS-0094,C,2026-05-07T00:42:00+08:00,2026-05-12T00:42:00+08:00,delivered,CNY,5674097.32,2449594.6,45392.78,宁波,5,2026-06-06T00:42:00+08:00
SO-202602-001926,CUS-0004,B,2026-02-05T02:39:00+08:00,2026-02-09T02:39:00+08:00,delivered,CNY,1940181.52,554961.02,34923.27,杭州,2,2026-03-11T02:39:00+08:00
SO-202506-001927,CUS-0099,B,2025-06-19T20:49:00+08:00,2025-06-24T20:49:00+08:00,confirmed,CNY,4807661.83,1947559.29,86537.91,武汉,3,2025-07-30T20:49:00+08:00
SO-202601-001928,CUS-0001,C,2026-01-26T21:17:00+08:00,2026-02-01T09:17:00+08:00,delivered,CNY,634341.73,251394.71,5074.73,苏州,1,2026-03-12T21:17:00+08:00
SO-202606-001929,CUS-0103,B,2026-06-13T09:08:00+08:00,2026-06-16T09:08:00+08:00,shipped,CNY,4341834.24,1645606.51,78153.02,宁波,5,2026-06-15T08:00:00+08:00
SO-202509-001930,CUS-0083,B,2025-09-23T13:41:00+08:00,2025-09-26T13:41:00+08:00,delivered,CNY,4159114.83,1576928.22,74864.07,苏州,3,2025-10-21T13:41:00+08:00
SO-202507-001931,CUS-0008,A,2025-07-08T11:12:00+08:00,2025-07-10T23:12:00+08:00,delivered,CNY,5139473.17,2261824.97,179881.56,青岛,2,2025-08-14T11:12:00+08:00
SO-202603-001932,CUS-0088,A,2026-03-17T10:15:00+08:00,2026-03-21T10:15:00+08:00,confirmed,CNY,5594954.7,2564715.19,195823.41,武汉,3,2026-04-22T10:15:00+08:00
SO-202605-001933,CUS-0073,C,2026-05-04T03:41:00+08:00,2026-05-09T15:41:00+08:00,delivered,CNY,2812516.16,1083722.03,22500.13,成都,2,2026-05-12T03:41:00+08:00
SO-202602-001934,CUS-0015,C,2026-02-01T04:44:00+08:00,2026-02-06T04:44:00+08:00,shipped,CNY,7989437.88,2271638.92,63915.5,上海,4,2026-02-24T04:44:00+08:00
SO-202506-001935,CUS-0092,B,2025-06-17T03:51:00+08:00,2025-06-21T03:51:00+08:00,confirmed,CNY,172724.56,72125.58,3109.04,苏州,1,2025-06-27T03:51:00+08:00
SO-202601-001936,CUS-0059,C,2026-01-31T07:59:00+08:00,2026-02-05T07:59:00+08:00,at_risk,CNY,9914.82,4251.82,79.32,天津,1,2026-02-28T07:59:00+08:00
SO-202512-001937,CUS-0083,B,2025-12-08T11:52:00+08:00,2025-12-11T11:52:00+08:00,delivered,CNY,1066442.88,316965.75,19195.97,苏州,1,2026-01-03T11:52:00+08:00
SO-202602-001938,CUS-0114,B,2026-02-07T06:57:00+08:00,2026-02-12T06:57:00+08:00,at_risk,CNY,1515793.09,372669.3,27284.28,苏州,2,2026-03-21T06:57:00+08:00
SO-202601-001939,CUS-0118,C,2026-01-11T15:56:00+08:00,2026-01-16T03:56:00+08:00,shipped,CNY,2254454.43,802087.15,18035.64,上海,5,2026-02-14T15:56:00+08:00
SO-202511-001940,CUS-0098,C,2025-11-24T21:44:00+08:00,2025-11-30T09:44:00+08:00,overdue,CNY,210351.5,50827.17,1682.81,青岛,1,2025-12-24T21:44:00+08:00
SO-202512-001941,CUS-0013,B,2025-12-23T23:27:00+08:00,2025-12-26T23:27:00+08:00,delivered,CNY,3544807.01,1485902.29,63806.53,成都,3,2026-01-28T23:27:00+08:00
SO-202512-001942,CUS-0025,B,2025-12-14T10:22:00+08:00,2025-12-17T22:22:00+08:00,delivered,CNY,4731941.04,1873634.88,85174.94,东莞,4,2026-01-28T10:22:00+08:00
SO-202508-001943,CUS-0079,C,2025-08-13T01:52:00+08:00,2025-08-18T01:52:00+08:00,shipped,CNY,623110.2,166070.45,4984.88,东莞,2,2025-09-17T01:52:00+08:00
SO-202508-001944,CUS-0094,C,2025-08-23T20:19:00+08:00,2025-08-29T20:19:00+08:00,confirmed,CNY,1140778.89,404375.41,9126.23,宁波,1,2025-09-23T20:19:00+08:00
SO-202510-001945,CUS-0037,C,2025-10-16T04:05:00+08:00,2025-10-23T04:05:00+08:00,confirmed,CNY,175766.64,54499.18,1406.13,杭州,1,2025-11-21T04:05:00+08:00
SO-202512-001946,CUS-0039,B,2025-12-02T03:30:00+08:00,2025-12-05T03:30:00+08:00,delivered,CNY,2229079.34,947634.14,40123.43,武汉,1,2026-01-04T03:30:00+08:00
SO-202512-001947,CUS-0066,A,2025-12-06T13:14:00+08:00,2025-12-08T13:14:00+08:00,delivered,CNY,7337379.88,3002969.93,256808.3,青岛,5,2025-12-27T13:14:00+08:00
SO-202605-001948,CUS-0028,B,2026-05-25T12:49:00+08:00,2026-05-28T12:49:00+08:00,cancelled,CNY,6361902.97,2550061.74,114514.25,成都,5,2026-06-15T08:00:00+08:00
SO-202510-001949,CUS-0119,B,2025-10-01T05:23:00+08:00,2025-10-04T05:23:00+08:00,confirmed,CNY,3638380.8,1443303.04,65490.85,苏州,1,2025-10-27T05:23:00+08:00
SO-202509-001950,CUS-0017,C,2025-09-02T20:03:00+08:00,2025-09-07T20:03:00+08:00,confirmed,CNY,4887712.54,2143868.57,39101.7,青岛,5,2025-09-19T20:03:00+08:00
SO-202604-001951,CUS-0052,C,2026-04-11T16:18:00+08:00,2026-04-18T16:18:00+08:00,delivered,CNY,2770254.33,1238636.49,22162.03,上海,4,2026-04-26T16:18:00+08:00
SO-202506-001952,CUS-0056,B,2025-06-18T19:19:00+08:00,2025-06-23T19:19:00+08:00,delivered,CNY,6645833.44,1931161.55,119625.0,成都,4,2025-07-17T19:19:00+08:00
SO-202602-001953,CUS-0062,B,2026-02-25T08:25:00+08:00,2026-02-27T20:25:00+08:00,delivered,CNY,4145298.92,1645527.83,74615.38,苏州,4,2026-03-21T08:25:00+08:00
SO-202604-001954,CUS-0046,B,2026-04-03T04:03:00+08:00,2026-04-08T04:03:00+08:00,delivered,CNY,6124089.39,2632578.71,110233.61,青岛,1,2026-04-11T04:03:00+08:00
SO-202508-001955,CUS-0046,B,2025-08-07T17:24:00+08:00,2025-08-10T17:24:00+08:00,shipped,CNY,7298705.32,2568925.5,131376.7,青岛,4,2025-08-17T17:24:00+08:00
SO-202603-001956,CUS-0108,B,2026-03-26T08:55:00+08:00,2026-03-31T08:55:00+08:00,confirmed,CNY,62455.55,23840.71,1124.2,上海,1,2026-05-08T08:55:00+08:00
SO-202602-001957,CUS-0008,A,2026-02-03T05:46:00+08:00,2026-02-05T17:46:00+08:00,at_risk,CNY,3033602.35,962708.07,106176.08,青岛,1,2026-02-27T05:46:00+08:00
SO-202601-001958,CUS-0113,B,2026-01-11T09:38:00+08:00,2026-01-15T09:38:00+08:00,delivered,CNY,6389066.54,2161540.97,115003.2,天津,5,2026-02-25T09:38:00+08:00
SO-202604-001959,CUS-0061,B,2026-04-08T19:10:00+08:00,2026-04-12T07:10:00+08:00,delivered,CNY,4499780.38,1542674.17,80996.05,上海,4,2026-05-05T19:10:00+08:00
SO-202509-001960,CUS-0094,C,2025-09-05T20:26:00+08:00,2025-09-12T20:26:00+08:00,delivered,CNY,1900040.53,660215.62,15200.32,宁波,2,2025-09-18T20:26:00+08:00
SO-202603-001961,CUS-0041,B,2026-03-12T17:58:00+08:00,2026-03-17T17:58:00+08:00,delivered,CNY,3427406.87,1355200.09,61693.32,成都,2,2026-04-25T17:58:00+08:00
SO-202601-001962,CUS-0078,B,2026-01-06T17:43:00+08:00,2026-01-09T05:43:00+08:00,at_risk,CNY,3728393.58,1673803.99,67111.08,武汉,4,2026-01-15T17:43:00+08:00
SO-202602-001963,CUS-0097,B,2026-02-02T16:17:00+08:00,2026-02-07T16:17:00+08:00,overdue,CNY,239589.4,94525.0,4312.61,杭州,1,2026-03-11T16:17:00+08:00
SO-202512-001964,CUS-0054,C,2025-12-06T01:42:00+08:00,2025-12-11T01:42:00+08:00,confirmed,CNY,8368963.72,2702244.68,66951.71,青岛,5,2026-01-10T01:42:00+08:00
SO-202602-001965,CUS-0038,C,2026-02-13T17:20:00+08:00,2026-02-19T17:20:00+08:00,shipped,CNY,3673103.17,1391175.48,29384.83,宁波,2,2026-03-30T17:20:00+08:00
SO-202511-001966,CUS-0042,A,2025-11-11T09:33:00+08:00,2025-11-13T21:33:00+08:00,at_risk,CNY,6738797.32,1991321.32,235857.91,东莞,4,2025-12-08T09:33:00+08:00
SO-202511-001967,CUS-0063,B,2025-11-22T16:23:00+08:00,2025-11-25T04:23:00+08:00,confirmed,CNY,9688940.47,3269852.1,174400.93,杭州,4,2026-01-06T16:23:00+08:00
SO-202601-001968,CUS-0111,C,2026-01-02T07:08:00+08:00,2026-01-08T07:08:00+08:00,delivered,CNY,6194792.64,2824404.17,49558.34,上海,3,2026-01-11T07:08:00+08:00
SO-202510-001969,CUS-0010,B,2025-10-03T04:30:00+08:00,2025-10-05T16:30:00+08:00,delivered,CNY,5333957.58,1797538.25,96011.24,合肥,2,2025-10-24T04:30:00+08:00
SO-202512-001970,CUS-0045,B,2025-12-29T08:48:00+08:00,2026-01-03T08:48:00+08:00,at_risk,CNY,3764324.61,1547531.82,67757.84,成都,4,2026-01-13T08:48:00+08:00
SO-202604-001971,CUS-0012,C,2026-04-18T06:33:00+08:00,2026-04-24T06:33:00+08:00,delivered,CNY,1546932.94,626097.33,12375.46,宁波,3,2026-05-12T06:33:00+08:00
SO-202602-001972,CUS-0087,B,2026-02-28T02:31:00+08:00,2026-03-04T02:31:00+08:00,confirmed,CNY,4977207.38,2230620.76,89589.73,天津,4,2026-03-16T02:31:00+08:00
SO-202605-001973,CUS-0017,C,2026-05-30T19:29:00+08:00,2026-06-04T07:29:00+08:00,shipped,CNY,461361.67,180919.09,3690.89,青岛,2,2026-06-11T19:29:00+08:00
SO-202601-001974,CUS-0091,A,2026-01-29T21:07:00+08:00,2026-02-01T09:07:00+08:00,shipped,CNY,3238311.08,1325904.75,113340.89,上海,5,2026-02-21T21:07:00+08:00
SO-202603-001975,CUS-0001,C,2026-03-18T04:48:00+08:00,2026-03-23T04:48:00+08:00,confirmed,CNY,10311091.83,4429471.63,82488.73,苏州,4,2026-03-18T04:48:00+08:00
SO-202512-001976,CUS-0026,B,2025-12-04T19:20:00+08:00,2025-12-07T07:20:00+08:00,confirmed,CNY,9494644.44,4530114.14,170903.6,天津,3,2025-12-14T19:20:00+08:00
SO-202508-001977,CUS-0030,B,2025-08-05T00:48:00+08:00,2025-08-10T00:48:00+08:00,at_risk,CNY,3138570.4,1370112.2,56494.27,上海,3,2025-08-10T00:48:00+08:00
SO-202507-001978,CUS-0112,C,2025-07-09T14:37:00+08:00,2025-07-16T14:37:00+08:00,confirmed,CNY,2887343.63,1022668.61,23098.75,宁波,2,2025-07-17T14:37:00+08:00
SO-202508-001979,CUS-0029,B,2025-08-17T23:38:00+08:00,2025-08-21T23:38:00+08:00,shipped,CNY,5374130.84,2282263.26,96734.36,武汉,5,2025-08-26T23:38:00+08:00
SO-202601-001980,CUS-0034,A,2026-01-22T07:01:00+08:00,2026-01-23T19:01:00+08:00,delivered,CNY,2450401.81,833101.07,85764.06,天津,4,2026-02-02T07:01:00+08:00
SO-202603-001981,CUS-0109,C,2026-03-15T12:06:00+08:00,2026-03-21T12:06:00+08:00,delivered,CNY,6717140.74,2404321.94,53737.13,东莞,2,2026-03-30T12:06:00+08:00
SO-202511-001982,CUS-0105,C,2025-11-02T19:52:00+08:00,2025-11-09T19:52:00+08:00,delivered,CNY,873357.62,392420.31,6986.86,成都,1,2025-12-09T19:52:00+08:00
SO-202601-001983,CUS-0046,B,2026-01-21T16:38:00+08:00,2026-01-25T04:38:00+08:00,overdue,CNY,1830387.82,644449.27,32946.98,青岛,2,2026-01-22T16:38:00+08:00
SO-202603-001984,CUS-0007,B,2026-03-05T12:33:00+08:00,2026-03-08T12:33:00+08:00,shipped,CNY,2790095.18,1226473.34,50221.71,武汉,1,2026-04-02T12:33:00+08:00
SO-202511-001985,CUS-0009,C,2025-11-04T04:39:00+08:00,2025-11-08T16:39:00+08:00,delivered,CNY,4265658.05,1618487.23,34125.26,东莞,1,2025-11-13T04:39:00+08:00
SO-202507-001986,CUS-0097,B,2025-07-19T22:38:00+08:00,2025-07-22T22:38:00+08:00,delivered,CNY,3390190.72,1331521.75,61023.43,杭州,2,2025-08-21T22:38:00+08:00
SO-202605-001987,CUS-0019,B,2026-05-09T02:15:00+08:00,2026-05-13T02:15:00+08:00,delivered,CNY,3894572.04,1525234.45,70102.3,合肥,5,2026-05-19T02:15:00+08:00
SO-202603-001988,CUS-0017,C,2026-03-12T18:19:00+08:00,2026-03-18T06:19:00+08:00,confirmed,CNY,6341371.6,2693193.17,50730.97,青岛,3,2026-03-28T18:19:00+08:00
SO-202604-001989,CUS-0011,C,2026-04-04T20:52:00+08:00,2026-04-10T08:52:00+08:00,shipped,CNY,1615572.7,647276.37,12924.58,青岛,3,2026-04-28T20:52:00+08:00
SO-202512-001990,CUS-0011,C,2025-12-04T23:32:00+08:00,2025-12-09T23:32:00+08:00,confirmed,CNY,459003.73,167216.85,3672.03,青岛,1,2026-01-11T23:32:00+08:00
SO-202603-001991,CUS-0014,C,2026-03-02T10:40:00+08:00,2026-03-06T22:40:00+08:00,shipped,CNY,8012334.0,2661472.7,64098.67,东莞,4,2026-03-19T10:40:00+08:00
SO-202507-001992,CUS-0008,A,2025-07-26T02:39:00+08:00,2025-07-30T02:39:00+08:00,confirmed,CNY,5044327.36,1976524.05,176551.46,青岛,4,2025-08-19T02:39:00+08:00
SO-202512-001993,CUS-0006,C,2025-12-14T04:51:00+08:00,2025-12-19T16:51:00+08:00,delivered,CNY,4224114.61,1224183.69,33792.92,杭州,4,2026-01-17T04:51:00+08:00
SO-202509-001994,CUS-0014,C,2025-09-29T15:45:00+08:00,2025-10-04T15:45:00+08:00,confirmed,CNY,309498.56,137769.74,2475.99,东莞,1,2025-11-05T15:45:00+08:00
SO-202512-001995,CUS-0029,B,2025-12-06T02:11:00+08:00,2025-12-09T14:11:00+08:00,delivered,CNY,178162.31,75725.3,3206.92,武汉,2,2026-01-03T02:11:00+08:00
SO-202602-001996,CUS-0025,B,2026-02-11T02:04:00+08:00,2026-02-14T02:04:00+08:00,overdue,CNY,2034634.7,936270.84,36623.42,东莞,3,2026-03-06T02:04:00+08:00
SO-202510-001997,CUS-0049,C,2025-10-14T02:51:00+08:00,2025-10-19T14:51:00+08:00,confirmed,CNY,2933602.44,1191050.28,23468.82,东莞,1,2025-10-15T02:51:00+08:00
SO-202606-001998,CUS-0111,C,2026-06-02T17:02:00+08:00,2026-06-07T05:02:00+08:00,delivered,CNY,9869537.73,3642159.32,78956.3,上海,5,2026-06-15T08:00:00+08:00
SO-202511-001999,CUS-0025,B,2025-11-27T09:10:00+08:00,2025-11-30T09:10:00+08:00,shipped,CNY,1181574.89,509382.39,21268.35,东莞,1,2025-12-27T09:10:00+08:00
SO-202601-002000,CUS-0026,B,2026-01-23T11:41:00+08:00,2026-01-25T23:41:00+08:00,at_risk,CNY,8233516.86,3693790.86,148203.3,天津,5,2026-01-27T11:41:00+08:00
SO-202507-002001,CUS-0012,C,2025-07-15T21:45:00+08:00,2025-07-21T09:45:00+08:00,cancelled,CNY,5987793.89,1730908.9,47902.35,宁波,3,2025-08-01T21:45:00+08:00
SO-202601-002002,CUS-0100,B,2026-01-22T09:12:00+08:00,2026-01-25T09:12:00+08:00,confirmed,CNY,1009172.87,343448.99,18165.11,成都,3,2026-02-12T09:12:00+08:00
